seq_idx,timestamp_us,filename,t_step,gt_x,gt_y,pred_x,pred_y,lateral_error,longitudinal_error,abs_lateral_error,abs_longitudinal_error,l2
220,1782210318620934486,1782210318624479407.png,4,1.3917824029922485,8.11894702911377,1.654893398284912,7.844655513763428,0.2631109952926636,-0.2742915153503418,0.2631109952926636,0.2742915153503418,0.38008320331573486
220,1782210318620934486,1782210318624479407.png,5,1.8463491201400757,10.098305702209473,2.694361686706543,9.826179504394531,0.8480125665664673,-0.2721261978149414,0.8480125665664673,0.2721261978149414,0.8906054496765137
220,1782210318620934486,1782210318624479407.png,6,2.3169946670532227,12.075905799865723,4.074683666229248,11.687311172485352,1.7576889991760254,-0.3885946273803711,1.7576889991760254,0.3885946273803711,1.8001322746276855
221,1782210319120934486,1782210319091337407.png,1,0.1634449064731598,2.082576274871826,0.13420213758945465,1.9175617694854736,-0.02924276888370514,-0.16501450538635254,0.02924276888370514,0.16501450538635254,0.1675855815410614
221,1782210319120934486,1782210319091337407.png,2,0.4395889639854431,4.154338836669922,0.380296528339386,3.903383255004883,-0.05929243564605713,-0.25095558166503906,0.05929243564605713,0.25095558166503906,0.25786489248275757
221,1782210319120934486,1782210319091337407.png,3,0.6828846335411072,6.183521270751953,0.8548625111579895,5.960855007171631,0.17197787761688232,-0.22266626358032227,0.17197787761688232,0.22266626358032227,0.28134793043136597
221,1782210319120934486,1782210319091337407.png,4,0.9668154716491699,8.19434642791748,1.5679759979248047,7.987522602081299,0.6011605262756348,-0.20682382583618164,0.6011605262756348,0.20682382583618164,0.6357437372207642
221,1782210319120934486,1782210319091337407.png,5,1.2670358419418335,10.204728126525879,2.5535638332366943,9.96017074584961,1.2865279912948608,-0.24455738067626953,1.2865279912948608,0.24455738067626953,1.309565782546997
221,1782210319120934486,1782210319091337407.png,6,1.5682710409164429,12.188993453979492,3.866945743560791,11.8147554397583,2.2986745834350586,-0.3742380142211914,2.2986745834350586,0.3742380142211914,2.328939437866211
222,1782210319620934486,1782210319624711407.png,1,0.14213065803050995,2.084899663925171,0.11465529352426529,1.964119791984558,-0.02747536450624466,-0.12077987194061279,0.02747536450624466,0.12077987194061279,0.12386554479598999
222,1782210319620934486,1782210319624711407.png,2,0.25422361493110657,4.12520170211792,0.29523274302482605,3.976254940032959,0.04100912809371948,-0.14894676208496094,0.04100912809371948,0.14894676208496094,0.15448911488056183
222,1782210319620934486,1782210319624711407.png,3,0.4080474376678467,6.149874687194824,0.5491424202919006,6.019765377044678,0.14109498262405396,-0.13010931015014648,0.14109498262405396,0.13010931015014648,0.19192767143249512
