seq_idx,timestamp_us,filename,curr_x,curr_y,curr_yaw,kind,t_step,x,y,yaw
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,1,-0.07759551703929901,2.702086925506592,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,2,-0.13738054037094116,4.088161468505859,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,3,-0.21841642260551453,5.484066486358643,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,4,-0.3140089213848114,6.887912273406982,0.0
6,1782210211620934486,1782210211618746407.png,55.71075439453125,-17.043804168701172,-0.733950674533844,pred,5,-0.3899456262588501,8.264931678771973,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,0,-1.2546939849853516,-0.07777124643325806,0.018374774605035782
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,1,-1.2779340744018555,-0.06467655301094055,0.01653236523270607
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,input,2,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,0,0.0,0.0,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,1,0.04283366724848747,1.0166690349578857,-0.004457179456949234
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,2,0.09915666282176971,2.3212804794311523,-0.005745932459831238
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,3,0.1510898321866989,3.6611807346343994,-0.0032067629508674145
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,4,0.23902614414691925,4.994147777557373,0.000800316920503974
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,5,0.31176134943962097,6.3566083908081055,0.005370240658521652
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,gt,6,0.4118589162826538,7.740772724151611,0.009810327552258968
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,0,-0.02777712419629097,1.329252004623413,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,1,-0.056056104600429535,2.758458137512207,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,2,-0.10156361758708954,4.175467014312744,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,3,-0.16581223905086517,5.603798866271973,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,4,-0.2424660474061966,7.035974979400635,0.0
7,1782210212120934486,1782210212152115407.png,56.6884765625,-17.871097564697266,-0.7504797577857971,pred,5,-0.29947206377983093,8.443042755126953,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,0,-1.2779340744018555,-0.06467655301094055,0.01653236523270607
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,1,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,input,2,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,0,0.0,0.0,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,1,0.062049295753240585,1.3047080039978027,-0.0012876797700300813
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,2,0.11991599202156067,2.644524574279785,0.0012556110741570592
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,3,0.21373632550239563,3.977320432662964,0.005266712512820959
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,4,0.2924732267856598,5.339733123779297,0.009836395271122456
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,5,0.3986802101135254,6.723682880401611,0.014274009503424168
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,gt,6,0.492573082447052,8.056747436523438,0.012746831402182579
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,0,-0.015434447675943375,1.2788209915161133,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,1,-0.03205988556146622,2.6765129566192627,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,2,-0.060399629175662994,4.088421821594238,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,3,-0.10239482671022415,5.535996913909912,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,4,-0.15673531591892242,6.984938144683838,0.0
8,1782210212620934486,1782210212651991407.png,57.4604377746582,-18.53570556640625,-0.7551213502883911,pred,5,-0.19061364233493805,8.4210205078125,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,0,-1.0166350603103638,-0.04732460901141167,0.004457179456949234
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,1,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,input,2,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,0,0.0,0.0,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,1,0.05952698737382889,1.339691400527954,0.0025500007905066013
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,2,0.15496860444545746,2.6722922325134277,0.006567401345819235
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,3,0.2353421002626419,4.034512042999268,0.011136438697576523
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,4,0.3432317078113556,5.418246746063232,0.015570022165775299
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,5,0.4387803077697754,6.751143455505371,0.014052066020667553
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,gt,6,0.5397018194198608,8.12913990020752,0.01851072907447815
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,0,-0.0055868960916996,1.221047043800354,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,1,-0.015058405697345734,2.524130344390869,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,2,-0.034234873950481415,3.8231709003448486,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,3,-0.06405280530452728,5.142571926116943,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,4,-0.1004924476146698,6.460587024688721,0.0
9,1782210213120934486,1782210213118859407.png,58.452274322509766,-19.390581130981445,-0.7563521862030029,pred,5,-0.11945272982120514,7.761197090148926,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,0,-1.304513692855835,-0.06358268857002258,0.0012876796536147594
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,1,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,input,2,-1.3325964212417603,-0.08704015612602234,-0.00401745131239295
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,0,0.0,0.0,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,1,0.09204044193029404,1.3325427770614624,0.00401745131239295
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,2,0.16893668472766876,2.6945972442626953,0.008586355485022068
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,3,0.2732945382595062,4.078291893005371,0.013019869104027748
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,4,0.3654421269893646,5.4112324714660645,0.011501859873533249
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,5,0.4628458321094513,6.789083480834961,0.015960486605763435
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,gt,6,0.5604420900344849,8.12596607208252,0.022258177399635315
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,0,0.010841971263289452,1.2658226490020752,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,1,0.01833321340382099,2.616027355194092,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,2,0.0235738605260849,3.9487528800964355,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,3,0.017740197479724884,5.2844109535217285,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,4,0.009917445480823517,6.611838340759277,0.0
10,1782210213620934486,1782210213652234407.png,59.466453552246094,-20.26856231689453,-0.7535879611968994,pred,5,0.015099376440048218,7.916114330291748,0.0
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,0,-1.3396310806274414,-0.05610864236950874,-0.0025500007905066013
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,1,-1.3325964212417603,-0.08704015612602234,-0.00401745131239295
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,input,2,-1.3623301982879639,-0.06525816023349762,-0.004570731893181801
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,0,0.0,0.0,0.0
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,1,0.0718509778380394,1.361981749534607,0.004570731893181801
11,1782210214120934486,1782210214118731407.png,60.50032424926758,-21.117101669311523,-0.7493655681610107,gt,2,0.17101925611495972,2.74576473236084,0.009017014876008034
